activity_date,score,serial_number
3/2/2017,99,DAU0IGKEI
6/29/2016,95,DA6PMLH0A
3/29/2016,97,DASTPOFZ3
6/8/2017,95,DASRKPJHW
1/19/2017,91,DAHSFUJ0D
11/15/2017,95,DAPQV3BBM
1/10/2017,92,DANVYARHD
9/14/2017,97,DAKUYM91A
11/23/2016,95,DAGGSN0AG
2/12/2016,93,DAZKK2JEN
5/17/2016,84,DAXXILD9H
7/15/2015,91,DAQV4KTTD
6/29/2017,95,DAXWRO6GM
5/23/2017,91,DA8JY4XOQ
5/18/2016,90,DA6QXKLEX
2/24/2017,99,DAVTC072E
4/7/2017,93,DA9NHSKK0
9/7/2016,98,DA9SPOQ9E
10/4/2017,96,DAXPZEH1R
3/30/2016,99,DA7T7LG9Y
8/25/2016,95,DAEZRJFNR
2/17/2016,100,DAYAEBQTQ
2/23/2016,98,DA9DZQZ0L
8/16/2017,96,DADVIIEYL
8/28/2015,95,DAY5PHH1N
10/8/2015,96,DA5GIIU0L
3/30/2016,94,DAQQDYBC4
12/1/2015,90,DADTCABO0
10/4/2017,98,DAS0YMAJ0
9/22/2016,96,DAIHEPIIK
1/21/2016,90,DAWPLLWR0
8/31/2016,85,DA7ROOZBY
11/9/2015,95,DAZCUPAKZ
9/18/2017,93,DAJUIYPTL
4/25/2016,97,DAKCCSE6R
5/26/2016,90,DAH4B2IK9
7/19/2016,85,DAAHGFCSD
9/29/2015,99,DAZDQ9QPE
9/8/2016,91,DAS3H1I4R
2/3/2017,97,DAJSHM9YA
5/27/2016,94,DA6H0E0RA
9/26/2016,96,DAZLXEYJA
12/1/2015,93,DAT5HPEYJ
3/17/2016,97,DA4W3XP0X
12/14/2017,98,DACT0OREY
11/9/2015,93,DAAYZKQCP
5/25/2016,98,DA6222DVB
5/17/2016,98,DAVJHB0IA
3/7/2016,96,DAZ1UDGKC
5/10/2017,96,DARB5D362
12/13/2016,90,DAWQYXWFY
9/6/2017,95,DAPX5NAZN
2/23/2017,98,DAQ5ZOJLI
7/26/2016,94,DAJFWDSJ5
11/30/2016,94,DAY5NYYK2
3/7/2017,92,DAIVS8IMK
3/29/2016,100,DAADFQOJQ
4/25/2017,91,DAHU9FOL5
10/14/2016,96,DATVWFYUJ
8/4/2015,99,DAYV0ITGE
9/8/2017,91,DA6J6RBTF
10/26/2017,96,DAWXHZCCW
8/28/2017,94,DATR1JS3Z
10/20/2016,91,DATSQ4FSN
8/23/2016,97,DA9IAEUTD
6/13/2016,96,DASNSGFHX
1/18/2017,90,DAUKXPBVZ
12/2/2016,93,DAOKUU5ZC
10/27/2016,99,DA805QOXM
8/21/2017,92,DARNH9F0M
8/12/2015,92,DAHMRSWXU
9/23/2015,97,DAYKSIKZB
2/23/2017,90,DAFI3CPJL
1/14/2016,94,DAHXTFCCO
9/12/2017,92,DALPHZXNW
9/16/2015,99,DANN5EEEG
12/27/2016,93,DAVGGDGML
8/31/2016,91,DANCXZ7ND
1/5/2016,95,DA5UJEKLC
6/20/2016,90,DACPDVG0V
1/31/2017,92,DAPQM3I8Y
8/24/2016,96,DAOQ9GFRW
4/12/2017,92,DAJBW40BI
8/15/2017,94,DAOZWBFJY
7/27/2017,95,DA0OLRJWT
2/27/2017,95,DA92ISH0V
7/8/2016,99,DA0LBL0SI
2/21/2017,95,DAK0XBTDH
9/6/2017,90,DAAI0T0SR
5/2/2017,100,DARLDNYKI
10/30/2017,92,DAKCEFQEC
11/7/2016,93,DAP8JMPDW
10/4/2017,77,DAJ1NC5DT
9/2/2015,93,DAC4U9LSU
4/29/2016,98,DAAO0FTTX
4/13/2017,90,DAVBVYRDJ
7/26/2017,90,DA0CQEYEQ
9/16/2016,94,DAWEMMXBX
7/7/2016,92,DAWBW6VG8
2/9/2016,99,DAOKMU9DX
3/22/2017,90,DA1N5EH69
5/2/2017,90,DASZFAOKQ
10/23/2015,98,DAJYPEWPW
7/12/2017,96,DAVQIWQLF
9/14/2017,96,DA4AUGYSV
5/20/2016,100,DA1BWLHRW
8/26/2016,97,DA7FTV6B9
5/13/2016,97,DAJQRWVUG
7/6/2015,96,DAO8KWPT0
12/6/2016,93,DAGY8NLYG
11/9/2017,90,DASWTBWQI
5/2/2016,98,DAP6U22T1
4/5/2016,94,DA6DQ4TRI
7/27/2017,99,DARSXJGLY
7/11/2017,95,DAIYVVA0J
10/1/2015,76,DAQACV1DL
1/12/2016,95,DAST9AQQV
6/19/2017,90,DAV1KQ128
11/14/2017,95,DAB7YYAQV
10/18/2017,95,DAQXO8XTU
12/4/2017,93,DAWZJAGOL
10/11/2017,93,DADH7RSQO
10/26/2017,98,DAXIY020S
10/29/2015,99,DA0T0UEA2
9/6/2016,90,DAMBYZJ1U
8/13/2015,99,DAUK9DI4V
11/3/2017,95,DACAAT2VU
4/27/2016,95,DA3P4SPF3
12/21/2015,96,DA6VONTYK
4/5/2017,94,DAJM01WBC
9/15/2017,92,DAB0LQ21H
11/21/2017,95,DAHGGEYSK
12/8/2017,81,DA0O0P2LT
11/7/2017,91,DAJ5BILNX
12/21/2015,91,DAHGBLVJH
10/6/2017,96,DAU50R1AA
3/22/2017,92,DAIH0GG0G
7/26/2016,97,DA5RYLTBH
9/1/2016,97,DAZRAG08Y
4/27/2017,93,DAJ1BSV0P
12/7/2016,86,DA8VSGKWZ
12/18/2015,90,DATBUXEDT
2/27/2017,90,DATKUHOBN
11/21/2016,96,DAEU3DJLJ
7/7/2015,95,DAPYZZGBX
3/22/2016,90,DAL0BYANY
10/8/2015,91,DAF75LEZT
9/19/2016,92,DAW4OJR4I
2/10/2016,92,DAW6BPU4A
4/14/2016,96,DAQPJFCFA
9/15/2016,90,DAEH4NGO6
10/2/2015,92,DAKIKCOU8
5/30/2017,95,DAMLP153P
12/2/2017,96,DAJMGFQX0
5/12/2016,97,DA3QUJYVJ
11/30/2015,99,DA7EL02LE
9/16/2015,91,DAUUXJLJA
9/23/2015,92,DAAETDOMQ
1/25/2017,90,DA3BTKRN5
2/23/2017,97,DAKBLXKC4
8/11/2015,95,DAWX0SH7D
1/25/2016,97,DA0E91A6P
7/11/2017,94,DAPIRENON
2/14/2017,97,DAQTKL095
10/20/2016,98,DABOLOLGM
10/13/2016,95,DAJ0YCPQA
2/3/2017,95,DAXKJ36WC
10/4/2017,99,DATSHAYJK
7/31/2015,96,DAK42X9GF
1/12/2017,95,DACYEEJ14
12/13/2017,96,DADLX3ZS6
9/23/2015,91,DADTBEGHY
2/13/2017,97,DAGINLLDV
10/19/2015,86,DABEH89MB
3/2/2017,85,DAHWP9BFN
10/26/2015,93,DATWWVQRW
2/18/2016,92,DAEDQXMC0
8/25/2016,97,DAZFKYGZE
9/5/2017,83,DA10M2QYP
10/28/2015,80,DA7ILFDCN
3/16/2016,94,DA8F7RUUW
12/22/2015,97,DAZWKI10W
4/21/2016,98,DANE8L4L4
5/25/2016,95,DALUXRCFI
12/7/2017,95,DA9ENM2QC
7/18/2016,98,DAXLKFF8R
1/25/2017,90,DA4PLOGOT
1/24/2017,90,DADA3UKJX
12/14/2016,99,DALMQV4ED
8/8/2016,94,DAY1B0S6L
12/1/2016,94,DAG030IUN
4/12/2016,97,DAX1A2HEI
7/18/2017,94,DAKAQ40B2
7/29/2015,97,DAVA440IK
4/21/2016,96,DA0OUREX8
11/3/2016,91,DAKH8YD7W
5/30/2017,94,DAAPNT2J4
8/30/2017,96,DAA95LO0G
9/15/2017,95,DAVD7U1WE
11/28/2016,98,DAKLTWC6L
8/24/2015,92,DAMBZWSJ0
5/6/2016,100,DAUYBWATG
6/14/2017,98,DACXMEKVW
6/6/2017,94,DAYLAW1L5
5/4/2016,94,DAUWMIWBW
10/8/2015,95,DAX3MKIZE
3/4/2016,96,DAQ5LJCYJ
9/22/2015,84,DA8P4ER7K
8/18/2017,96,DA02F4COS
2/13/2017,97,DAQN2SKQK
12/13/2016,97,DAU0J0SMB
9/1/2016,100,DA0XJWYB2
4/28/2017,80,DAES47T9P
6/16/2016,100,DANQTWLC2
10/20/2017,98,DAVS8WCYE
8/9/2017,96,DAOZIL3FI
8/11/2015,96,DARNFTVI2
9/19/2016,94,DARIOBCBK
9/25/2017,96,DA5Z7MMQK
12/6/2016,94,DARQGC0J7
6/23/2016,90,DAFYDOG53
5/2/2016,91,DA6OSJALI
9/22/2016,96,DAOBMPVWZ
9/8/2015,95,DAKV1IKHJ
12/13/2017,95,DAZFGYS7G
8/31/2017,91,DAQBV7CTM
8/24/2017,93,DADCI9EUH
5/9/2017,99,DA6YQ5F1X
1/14/2016,93,DAUQAVTUR
9/1/2015,91,DARKEDMOJ
9/22/2016,92,DABS4RXEB
2/13/2017,91,DAJZZE4XU
12/21/2016,94,DABGZIFRQ
5/8/2017,99,DADPFFJJS
3/15/2017,95,DATS0DPYG
1/3/2017,84,DACW0BVZF
6/16/2016,90,DAPYGFDX5
8/18/2017,97,DANIV6XT9
1/26/2017,90,DALFARIMM
2/23/2017,90,DATK5T9SN
3/9/2016,92,DASPZNGKS
8/31/2016,98,DAZLQAF7L
8/5/2015,95,DAYHL9U9L
7/20/2015,92,DAJMPIMXO
4/6/2016,90,DAGYZWI98
5/11/2017,90,DATSAPWIC
12/26/2017,93,DAZ9ESI6C
10/28/2016,99,DALHZDB7V
2/23/2017,94,DAJGGDMPH
7/27/2016,97,DAEVDU04Q
7/26/2016,96,DA4GPWOW0
10/12/2016,100,DAXDZM5UA
5/12/2016,90,DAUJTZXDM
8/31/2017,99,DANMIFEMD
6/2/2016,95,DAHZTHNWD
7/26/2017,84,DA7B7T1PL
5/10/2017,100,DA04CPAUE
8/4/2016,91,DAYPCXAEQ
4/28/2016,92,DA7GMUAYR
7/18/2017,96,DAJZRLL32
12/5/2017,96,DACWK7UOD
7/20/2017,94,DAZ0MQYUH
3/3/2017,97,DAP6KCLWI
9/28/2016,94,DAQUWSTO8
8/30/2016,94,DAIVW8FDS
5/1/2017,94,DANP8PAD6
1/14/2016,93,DAB0T2R0H
10/7/2015,93,DAONSJ0NO
9/7/2017,93,DAOLDLZNQ
9/7/2016,97,DARWANZRT
11/14/2016,96,DAAV0ZBYI
12/6/2017,99,DABDKDEAK
7/20/2017,94,DAEHSXPG0
11/15/2016,98,DAT2FFE2V
7/16/2015,99,DAJPB3AYL
5/25/2017,97,DAOA0XFUW
10/5/2017,100,DAIZJOTBN
3/15/2016,98,DANEUZXYI
11/9/2016,94,DAOB0ILW8
6/15/2017,91,DASZKBFC0
12/29/2015,90,DAUA0KXOH
10/11/2017,99,DAYIVPHYF
10/30/2017,90,DAZDUQUTB
2/16/2017,91,DATHL2S5R
11/1/2016,93,DAYHAP9JS
10/24/2016,93,DAVN84TIM
12/3/2015,90,DA2C0GS0N
7/13/2017,93,DAB18GZ40
3/30/2016,93,DAFM90Q3L
4/18/2017,98,DAMR48PED
2/11/2016,100,DAI6PHOQX
2/15/2017,90,DAIVMTHS9
4/12/2016,94,DAN7JPZME
7/23/2015,95,DAXDML4RV
5/6/2016,96,DA8AAIYJV
5/12/2016,93,DASNEA10A
8/16/2017,80,DA9C3IA3B
9/3/2015,92,DAABJNMMC
5/31/2016,93,DAWUREHYF
8/24/2017,92,DA5REISAY
8/17/2017,90,DAXYHCWCS
7/15/2015,95,DA70IBQVR
2/2/2017,92,DAZCUXRCQ
11/28/2017,77,DALPNAAJ0
2/15/2017,93,DAMKMTE1M
6/30/2016,95,DALMMKA62
7/14/2015,92,DANUTXU0Z
1/13/2017,97,DAZZ24IBU
7/18/2017,90,DALTXOZ02
6/7/2016,96,DABU0EDMJ
7/22/2015,98,DACY07YZG
10/19/2016,90,DA0LK1SVN
6/16/2017,90,DAWFZTL0G
8/16/2017,99,DAHPW0URO
9/5/2017,84,DAHUIOX9U
6/8/2017,99,DAWK0EOLD
10/21/2015,93,DAMORXOST
6/23/2016,90,DAG0BPSRS
1/28/2016,95,DAKLJZ0KJ
8/28/2017,82,DASEL1ZEH
10/24/2016,96,DAPYXTS5U
10/29/2015,98,DAVYVHKEW
8/25/2015,95,DAPCARHTA
2/3/2016,98,DA1KSFTBY
7/27/2016,91,DAYBP4GVJ
2/23/2017,98,DA0IGQCF4
9/8/2015,97,DAKU1UFHV
8/7/2015,90,DAYOCXRUD
6/14/2017,91,DAXXU2ETB
1/20/2016,91,DAC1SB2IR
10/4/2017,96,DAMZNFFWT
12/18/2017,96,DAK9JYNKD
2/2/2016,95,DALDTV1EF
3/10/2016,93,DAPSIMC6X
2/25/2016,95,DAA8BBOBJ
8/9/2017,96,DAXAS1KZG
9/7/2016,94,DAUUUO1CN
5/12/2016,90,DACTQRMQS
9/13/2016,90,DAVMY0S6K
7/30/2015,90,DAFFSXOUH
9/20/2017,98,DAXLO4T9A
11/5/2015,92,DA530ZBMA
12/15/2015,94,DALZP8HCY
9/23/2015,93,DAED89SY7
10/19/2017,94,DAOKSGRRR
3/29/2017,99,DAXYTYEJ3
4/6/2017,97,DASUJWYW7
6/15/2016,92,DAUS0J0SY
9/1/2016,90,DAE8QRJWV
10/14/2015,94,DAOATACU6
12/21/2015,93,DAU7CIWBU
11/25/2015,86,DA0ZKSUQ9
10/21/2015,92,DAWDOYTZT
6/29/2017,94,DA4BKH1AB
3/1/2017,95,DA8UGTLJX
3/20/2017,93,DAMTQ20MA
1/28/2016,90,DAZLJ7OZK
3/17/2016,90,DASL41JWM
9/28/2017,92,DA0M0KVQD
10/27/2015,93,DA7DWSOHE
12/31/2015,96,DA5BLBU9P
12/13/2017,97,DAJ7KGHDC
10/5/2015,90,DARULPTLL
9/15/2015,93,DADIETGSR
8/30/2016,96,DA0H6ZNUR
4/12/2016,93,DAUQJQYR7
3/9/2016,94,DABFPCB0Y
2/3/2016,96,DAZQXEDM4
4/20/2016,90,DAEQRUFTU
12/22/2016,94,DAJH7JT1I
10/25/2016,95,DATHNQTU5
7/29/2015,86,DADZERZG0
12/19/2017,97,DA6QSDX4P
1/19/2016,92,DAGRVPXNE
11/30/2015,98,DAYH5KKUR
10/27/2015,90,DA6KFVWLJ
9/28/2016,99,DAPCC01JS
8/8/2017,96,DAHM9PIGY
9/30/2015,93,DA0Q7DL6U
12/27/2015,93,DAF0EX5AN
10/28/2016,98,DAAKINYAZ
1/6/2016,97,DA2MPXK0U
1/13/2017,91,DASV1CJML
3/21/2016,93,DAK0UWSGM
10/12/2017,94,DA6QCQ4FP
8/23/2017,90,DAOBNP5SJ
9/22/2016,95,DA4WDCKIW
8/13/2015,95,DAYWJ2LJL
6/28/2017,98,DAZ2OIFBQ
11/10/2016,95,DA1WM348O
11/30/2015,93,DAEH3XROP
4/18/2016,90,DAFRIONDD
10/26/2015,90,DAGRQ01ZB
5/4/2017,94,DAWHFFGRP
12/20/2016,92,DAD915V00
10/18/2016,95,DAVWNQC9W
12/3/2015,93,DAUCT31ZO
8/23/2017,95,DAW0TUZTI
5/16/2016,97,DAOEASHGR
10/5/2015,87,DAYSRJU18
6/28/2017,95,DAO9UOJQC
9/14/2017,92,DAOGHEV0S
11/19/2015,90,DAPEQWAJ3
6/7/2017,90,DANCYBZ0J
11/30/2017,90,DAJHM7Z2N
2/14/2017,93,DA3HYJ6JF
6/16/2017,93,DASTKKFVZ
10/3/2017,91,DA0959802
8/3/2015,94,DA4SENKQQ
2/18/2016,98,DA57FPYKP
11/7/2016,88,DA5JFZLUE
3/23/2016,96,DAQBWGEQL
8/12/2015,97,DAXOL7KOX
1/12/2016,87,DAPZZ0IFT
10/14/2015,94,DAK7OQEL5
8/23/2016,95,DA0WBUVHX
8/22/2017,90,DAXPUFD75
11/9/2016,90,DAWUUUEN9
4/28/2016,96,DACSKD8FG
3/28/2017,94,DA0LMG7KH
1/6/2016,90,DA2GLAHUY
10/27/2015,97,DAHXMBB42
6/9/2016,99,DAU0ZLB50
9/7/2016,94,DA7ONMI30
12/6/2016,95,DAYXDVCNS
7/20/2016,98,DARGM0VV1
9/29/2016,95,DABYXI8LG
10/25/2017,92,DAAKK8PKG
6/20/2017,91,DANGWV64C
3/24/2016,98,DAHVX0RY6
9/21/2016,96,DAD4VMKQP
2/24/2016,93,DAZE3EC0V
9/7/2016,90,DAQ7B5SUH
11/3/2015,91,DA0JIPK5X
5/16/2016,92,DAZWNUGAO
6/28/2016,92,DA8DQVZWM
9/11/2015,86,DAQPYP4W1
8/25/2016,94,DALSU1J9M
9/7/2017,92,DASUBXQGA
7/29/2015,93,DA6PXUQUL
11/28/2016,98,DAZ9LV6KH
12/19/2017,95,DA2VRVBM8
1/13/2016,90,DAKHWADYN
12/19/2017,98,DA7PCQRF3
12/8/2015,93,DAFT09YTB
7/20/2016,95,DAUXKQXWZ
7/15/2015,79,DAMW4YB65
3/9/2017,95,DAMKTXQSR
4/19/2017,97,DACJNI01G
12/20/2017,94,DA3XADE5R
1/20/2016,91,DAZ6430MW
3/16/2017,94,DAJO2EGEQ
1/3/2017,94,DAP300SDJ
7/24/2015,90,DANELMIGC
1/12/2017,94,DA8EE8U0Z
7/12/2016,90,DAKNWQSBZ
11/15/2016,100,DAKGDCFUL
9/20/2016,90,DAGIWXZAX
10/11/2017,91,DA8SWT11K
10/9/2015,97,DATUA242I
8/1/2017,99,DASQRFM1H
9/2/2015,94,DA4EJ00XH
12/4/2017,96,DACTOL9N4
8/10/2016,97,DAJ1CQTJW
12/2/2015,90,DAUX5FKJL
2/6/2017,92,DAQANHRWW
8/23/2016,93,DA60XVHTU
2/27/2017,94,DA0HS9WFW
7/27/2017,99,DAGMIFFAS
5/16/2017,96,DAYSIV8IP
8/29/2016,96,DA8E0AIUL
1/17/2017,98,DACORPPSK
4/6/2017,91,DAVYNIOJA
6/27/2017,90,DAD0FGZBG
9/20/2017,91,DA4SVGQOJ
11/18/2015,99,DAMJJBWKQ
1/11/2017,91,DAMBFV2IG
9/8/2015,100,DAHGZWD5O
12/19/2017,92,DA3GH4QCM
5/2/2016,97,DAN02QFAM
8/15/2017,96,DAXRCQKGV
6/22/2016,99,DAA8BZFL7
12/2/2015,99,DAVMJQYZS
3/22/2016,97,DA0KP420J
4/18/2017,97,DARTYXEOK
7/11/2016,93,DAN0TVPVI
10/11/2017,97,DA7JK6NXO
10/31/2017,90,DAZDBH5LI
12/6/2017,94,DAVSJNABG
10/28/2016,96,DAZIQZERC
8/2/2017,92,DAXNY22BU
10/11/2016,90,DAOQBEWKA
7/17/2017,92,DAZUPZWH6
11/30/2017,98,DA83XPT9H
9/8/2016,96,DASTJOOY3
10/19/2017,96,DATRHXYAL
9/12/2017,91,DAQ2R0PF5
9/5/2017,92,DAZZMCE6R
12/3/2015,99,DAQTTMSKZ
9/20/2016,97,DAUUB9VNU
8/4/2016,97,DAVGHG9XE
4/21/2017,97,DAD4KOAGP
10/6/2017,96,DAXGHIDVC
11/8/2016,96,DAV2KMMMQ
8/12/2015,94,DAJSED7OP
10/21/2015,93,DAL9KOGK5
10/17/2016,96,DAG0DS9F0
1/25/2017,94,DADT7X3HV
1/11/2017,96,DAVDZJC8P
12/1/2016,90,DAW0BHJ54
2/22/2017,93,DAG15B0SA
2/1/2016,90,DADVA0KUC
10/19/2016,91,DAQFBTH4M
1/18/2017,96,DASKM2KTN
6/15/2017,97,DAYAI2D0P
1/9/2017,98,DARCTPJQY
10/31/2017,95,DAX2ARZ36
4/22/2016,94,DACVH6AQF
5/18/2017,90,DATDEWWLD
10/25/2016,98,DAZFRLVVY
5/18/2017,90,DA0ENQLDI
1/11/2017,95,DA52KNHGP
10/20/2015,94,DAKIINU3E
9/15/2015,95,DASTOAKGJ
3/21/2017,83,DAEKN25RB
8/29/2017,95,DAIRVYDRA
11/30/2017,99,DAF0IW0P6
10/11/2016,97,DA6QR4Y0G
7/26/2016,93,DANLZXUSY
5/24/2016,90,DAR0JRGCW
11/28/2017,95,DAW2DOLVN
1/21/2016,97,DAWWK4P0D
7/31/2017,98,DAAWBK9I3
11/30/2015,90,DAWP9USTO
11/17/2016,93,DAR5EMC0L
5/3/2016,90,DAWFKJQRD
11/4/2015,99,DAJE78OV9
1/26/2017,95,DACVIP0S6
5/16/2016,92,DAVD3ZT9N
1/19/2016,90,DAU0PNUKH
2/23/2017,95,DAJKBNDBC
8/16/2017,92,DA2HRX9O2
11/17/2015,98,DARNJBFSE
8/8/2017,90,DA1BQHLSP
1/19/2017,91,DAQC033EB
8/9/2016,85,DAHEJCPGB
7/13/2016,99,DAIMFI09B
8/31/2016,98,DAF6E4GK5
12/9/2015,95,DAG6QQB80
3/28/2017,94,DA0IJIOKO
2/16/2017,98,DAEUZOFF5
11/13/2017,96,DAC38JWVB
9/5/2017,94,DA0U2PI1I
3/29/2017,91,DAXEDLV0V
5/11/2017,92,DAY3F0EJZ
10/23/2017,96,DAVOEXXSA
2/3/2016,90,DAYWHRGRL
9/28/2016,92,DAEZKCUI0
2/10/2016,98,DAWU074ND
8/25/2015,92,DADGMOYFV
2/26/2016,96,DAPZ3NRQK
6/9/2016,94,DA0WI3TNX
11/3/2015,97,DADNXHZ25
10/12/2016,94,DA5QGOEID
2/12/2016,96,DAG9JMMAO
4/26/2017,95,DAO3076YJ
9/30/2015,93,DANMZI3Z1
7/18/2016,91,DAR5JKY0P
2/7/2017,96,DAATFDJOC
11/1/2016,94,DAV8A7QDB
12/4/2015,95,DAZMGGQXZ
4/25/2017,94,DA8NWJKOM
7/26/2017,100,DA8BRKCFK
12/7/2016,81,DA0PYT3DN
5/26/2016,91,DAIY24PBK
5/19/2016,97,DAG8XW8SH
12/9/2015,97,DADOSWWAH
8/9/2016,99,DAHKYK04L
1/4/2016,99,DAD1ZYLBL
4/5/2017,90,DA63UKBMA
5/27/2016,90,DA9DGNB50
5/10/2017,95,DAXAAWQQV
3/25/2016,93,DAEL8VXPR
11/6/2017,93,DANECEK3K
11/28/2016,94,DAY7XQJCL
10/3/2017,96,DAPARVHWJ
2/26/2016,97,DAFGYXBZZ
11/7/2017,95,DAM4UXXRV
11/2/2016,91,DAWUEBKZV
1/5/2017,94,DAOEDNJJ0
9/14/2017,81,DACTI0AIM
6/24/2016,94,DAPUAVBIB
10/20/2015,92,DA0WYMYEJ
6/27/2017,97,DAXGBFJK9
2/23/2016,90,DAHBATGCS
12/28/2017,90,DAG85EQVH
5/27/2016,98,DA03IOD71
3/15/2017,96,DAVI3QIFN
12/5/2015,96,DAK0QBVYR
6/2/2016,95,DAPLV8J0S
10/14/2015,94,DAJVLUVWB
11/1/2016,95,DA0YIOLNC
6/9/2016,96,DA0591838
5/2/2016,92,DAMKGXUUL
2/7/2017,93,DAQPEWWZH
3/8/2016,90,DAOSEGD9N
7/12/2016,92,DAIKDIBUM
9/12/2017,93,DA6PIUGW7
5/30/2017,93,DAXDJGDLS
3/9/2016,95,DA6MQ1ZZ5
10/31/2016,98,DAVKDDUOL
3/30/2017,93,DASSHBK3D
4/21/2017,97,DAW09ORGL
12/30/2015,90,DAA2UTKDN
1/5/2016,96,DAORAARFW
5/16/2016,90,DA7OQTGCZ
5/27/2016,93,DASM0HW14
11/17/2016,96,DAX0ZJQW0
8/9/2016,98,DA1A0RGZ7
6/23/2016,96,DAZRBBLVX
12/1/2015,85,DASLBOC62
5/18/2017,91,DAU1DKUXE
10/21/2015,98,DA0X6ZCYN
9/19/2017,94,DA0VYLZR6
7/7/2017,90,DAEUUZSAU
6/1/2016,85,DABVR7P2H
7/31/2015,95,DAXF4GQGO
9/1/2016,91,DATPGNEZA
2/7/2017,96,DA9HL7G19
3/13/2017,96,DA0803320
2/23/2017,93,DA18AZC07
12/1/2015,97,DAJJ0SVI9
11/8/2016,96,DA56P62WI
7/28/2015,100,DAJZK5HBG
9/14/2015,95,DAHNOAMNX
8/26/2016,98,DAJULJFLB
6/17/2016,99,DA0Q5X6NR
7/25/2017,91,DAG90AE6P
6/8/2016,96,DAEMZF4SG
10/26/2016,97,DA0699115
10/3/2017,95,DATXUMPSC
8/18/2016,94,DAKWSMLZ0
7/7/2016,91,DAE01N9EL
12/31/2015,94,DAWAALPUH
5/27/2016,90,DACGROLCZ
8/3/2016,97,DAU4XYO9D
12/20/2016,82,DAWBSZRYT
8/1/2017,94,DAR0P9QLZ
9/12/2017,87,DAVHQKDYY
2/27/2017,98,DAM0AHSHB
3/28/2016,98,DAGWI0CB1
7/12/2017,96,DACBZJJOH
3/15/2016,90,DAPQB6OVD
12/30/2015,90,DAGQU60Z0
6/15/2016,90,DA8CL072K
9/23/2015,85,DAMAXLGG2
1/25/2017,94,DATXLBXPZ
6/15/2016,94,DAPMZBH2J
10/24/2017,98,DADP88X88
11/5/2015,96,DAGCG6YTO
7/14/2016,97,DAO3XLK0I
7/28/2015,90,DAJOYRXKE
3/3/2016,98,DAUZUTIDM
9/29/2015,95,DATIJYUA4
9/27/2016,93,DANAH3UBX
7/28/2016,96,DABV7Y5LH
1/15/2016,94,DALAB5BIO
9/22/2017,98,DAPBPD7CT
9/21/2017,96,DAERDM8L0
12/29/2015,91,DANM0DOCD
6/7/2017,90,DADLE0ROL
8/24/2016,91,DA5JSG3IS
2/14/2017,97,DAFYP8AS1
11/3/2016,90,DA8UPMQNU
3/28/2016,80,DAO6OQMY2
3/21/2017,99,DAOYNEPK1
5/5/2017,96,DAW0A0TYI
2/8/2017,90,DAGMUH85I
9/2/2015,95,DATG6MCYC
9/12/2016,98,DAO7MJO3D
12/28/2016,92,DA0MUZX4O
9/21/2016,98,DATQDB04P
1/11/2016,96,DA3QMR75C
5/26/2016,96,DAIOU5A6V
10/19/2015,97,DATMFVDID
1/22/2016,90,DA0SZDCYW
4/20/2016,96,DAISA30SA
1/19/2016,90,DA0EC6XGG
10/11/2016,95,DA0VWFD5A
12/19/2017,85,DALRHGG1N
9/9/2015,95,DAJUGXMXG
12/9/2015,96,DAO2T9GCN
12/1/2015,99,DAUFDKPYD
11/18/2016,91,DAMZFPTVW
10/6/2015,97,DAFGWOYZH
10/20/2015,96,DAD9BVE0P
10/28/2016,100,DAA0CSDMI
8/29/2017,92,DAN548AVU
9/23/2016,96,DAGVEC0TZ
6/13/2017,94,DALBPQADS
8/14/2017,93,DA0JIPLPO
9/30/2015,98,DAVNM1PVK
9/9/2015,97,DA77Y8OJ6
3/17/2016,90,DASKG0JUL
1/12/2017,97,DADTO90HI
9/3/2015,96,DAXKQCRE9
7/28/2017,90,DARAXEDAF
1/19/2016,98,DAZ0LKI0P
10/25/2017,95,DAFEG8E0H
4/25/2017,95,DAGZCBX3A
1/26/2016,96,DAFBOWHUC
2/25/2016,91,DAKRFX7KA
8/3/2016,98,DANNSAYNL
8/2/2016,94,DA3KRNA3Y
10/28/2015,93,DAULQXWIJ
8/23/2016,95,DANJZNDZU
10/5/2017,97,DAQJVRSOJ
9/13/2016,99,DACFSF6HW
3/10/2017,95,DA7X7QGIX
4/5/2016,91,DAYLR1NZI
11/2/2017,93,DAIHGGA3H
2/10/2016,92,DA6AHIP07
4/25/2017,91,DAOE6CG7N
4/27/2016,93,DAA02J83A
3/16/2017,94,DA0YRUU46
9/22/2017,95,DAP3VADAH
8/14/2017,95,DAYAOUZID
9/13/2016,85,DARY2UAX1
10/9/2015,91,DAGJDKDG3
1/17/2017,97,DAKIIWOKE
7/14/2016,92,DAMEBZDES
4/11/2016,92,DA4MWZFWM
9/19/2017,90,DAJBYVERY
6/6/2017,93,DAFFQZ07X
9/1/2015,96,DAQM0NMEZ
8/3/2016,84,DAT50LXXH
1/9/2017,93,DALAVAUAO
2/1/2017,92,DAR6ZLUR9
5/2/2017,92,DAG1KWEXP
1/20/2016,95,DAYWDNI2L
1/24/2017,98,DACKRA1FI
1/14/2016,95,DA09T56HV
10/24/2017,91,DAT06UHGB
7/16/2015,97,DAMORTYA0
11/30/2017,97,DATAHIJDS
6/29/2017,93,DAVWTWMKQ
12/6/2017,91,DAM5BBHWW
10/25/2016,95,DA5VUQWTL
